"Geographic Location","Parameter","Value (Reported value — see source for units)","Source status","Release","Source"
"......Toboso","2020 Population Density (persons per square kilometer)","358.0435140926323","","2026-08-12T09-17-54-9f184c8f2d6c","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__1A__PO_2024/0221A6DLPD0.px"
"......Toboso","2024 Population Density (persons per square kilometer)","370.6362287786386","","2026-08-12T09-17-54-9f184c8f2d6c","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__1A__PO_2024/0221A6DLPD0.px"
"......Toboso","2015-2020 Percent Change in Population Density","3.16046920264046","","2026-08-12T09-17-54-9f184c8f2d6c","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__1A__PO_2024/0221A6DLPD0.px"
"......Toboso","2015-2024 Percent Change in Population Density","6.78871634135918","","2026-08-12T09-17-54-9f184c8f2d6c","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__1A__PO_2024/0221A6DLPD0.px"
"......Toboso","2020-2024 Percent Change in Population Density","3.517090574289335","","2026-08-12T09-17-54-9f184c8f2d6c","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__1A__PO_2024/0221A6DLPD0.px"
"......Valladolid","2015 Population","37833","","2026-08-12T09-17-54-9f184c8f2d6c","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__1A__PO_2024/0221A6DLPD0.px"
"......Valladolid","2020 Population","39996","","2026-08-12T09-17-54-9f184c8f2d6c","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__1A__PO_2024/0221A6DLPD0.px"
"......Valladolid","2024 Population","40487","","2026-08-12T09-17-54-9f184c8f2d6c","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__1A__PO_2024/0221A6DLPD0.px"
"......Valladolid","***Land Area (square kilometers)  a1/ a2/","40.02","","2026-08-12T09-17-54-9f184c8f2d6c","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__1A__PO_2024/0221A6DLPD0.px"
"......Valladolid","2015 Population Density (persons per square kilometer)","945.3523238380809","","2026-08-12T09-17-54-9f184c8f2d6c","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__1A__PO_2024/0221A6DLPD0.px"
"......Valladolid","2020 Population Density (persons per square kilometer)","999.4002998500749","","2026-08-12T09-17-54-9f184c8f2d6c","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__1A__PO_2024/0221A6DLPD0.px"
"......Valladolid","2024 Population Density (persons per square kilometer)","1011.669165417291","","2026-08-12T09-17-54-9f184c8f2d6c","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__1A__PO_2024/0221A6DLPD0.px"
"......Valladolid","2015-2020 Percent Change in Population Density","5.717230988819287","","2026-08-12T09-17-54-9f184c8f2d6c","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__1A__PO_2024/0221A6DLPD0.px"
"......Valladolid","2015-2024 Percent Change in Population Density","7.01503978008617","","2026-08-12T09-17-54-9f184c8f2d6c","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__1A__PO_2024/0221A6DLPD0.px"
"......Valladolid","2020-2024 Percent Change in Population Density","1.227622762276227","","2026-08-12T09-17-54-9f184c8f2d6c","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__1A__PO_2024/0221A6DLPD0.px"
"......City of Victorias","2015 Population","87933","","2026-08-12T09-17-54-9f184c8f2d6c","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__1A__PO_2024/0221A6DLPD0.px"
"......City of Victorias","2020 Population","90101","","2026-08-12T09-17-54-9f184c8f2d6c","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__1A__PO_2024/0221A6DLPD0.px"
"......City of Victorias","2024 Population","90290","","2026-08-12T09-17-54-9f184c8f2d6c","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__1A__PO_2024/0221A6DLPD0.px"
"......City of Victorias","***Land Area (square kilometers)  a1/ a2/","122.19","","2026-08-12T09-17-54-9f184c8f2d6c","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__1A__PO_2024/0221A6DLPD0.px"
"......City of Victorias","2015 Population Density (persons per square kilometer)","719.6415418610361","","2026-08-12T09-17-54-9f184c8f2d6c","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__1A__PO_2024/0221A6DLPD0.px"
"......City of Victorias","2020 Population Density (persons per square kilometer)","737.384401342172","","2026-08-12T09-17-54-9f184c8f2d6c","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__1A__PO_2024/0221A6DLPD0.px"
"......City of Victorias","2024 Population Density (persons per square kilometer)","738.9311727637287","","2026-08-12T09-17-54-9f184c8f2d6c","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__1A__PO_2024/0221A6DLPD0.px"
"......City of Victorias","2015-2020 Percent Change in Population Density","2.46551351597239","","2026-08-12T09-17-54-9f184c8f2d6c","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__1A__PO_2024/0221A6DLPD0.px"
"......City of Victorias","2015-2024 Percent Change in Population Density","2.680449887982903","","2026-08-12T09-17-54-9f184c8f2d6c","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__1A__PO_2024/0221A6DLPD0.px"
"......City of Victorias","2020-2024 Percent Change in Population Density","0.209764597507247","","2026-08-12T09-17-54-9f184c8f2d6c","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__1A__PO_2024/0221A6DLPD0.px"
"......Salvador Benedicto","2015 Population","25662","","2026-08-12T09-17-54-9f184c8f2d6c","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__1A__PO_2024/0221A6DLPD0.px"
"......Salvador Benedicto","2020 Population","26922","","2026-08-12T09-17-54-9f184c8f2d6c","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__1A__PO_2024/0221A6DLPD0.px"
"......Salvador Benedicto","2024 Population","28231","","2026-08-12T09-17-54-9f184c8f2d6c","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__1A__PO_2024/0221A6DLPD0.px"
"......Salvador Benedicto","***Land Area (square kilometers)  a1/ a2/","170.56","","2026-08-12T09-17-54-9f184c8f2d6c","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__1A__PO_2024/0221A6DLPD0.px"
"......Salvador Benedicto","2015 Population Density (persons per square kilometer)","150.4573170731707","","2026-08-12T09-17-54-9f184c8f2d6c","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__1A__PO_2024/0221A6DLPD0.px"
"......Salvador Benedicto","2020 Population Density (persons per square kilometer)","157.8447467166979","","2026-08-12T09-17-54-9f184c8f2d6c","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__1A__PO_2024/0221A6DLPD0.px"
"......Salvador Benedicto","2024 Population Density (persons per square kilometer)","165.5194652908068","","2026-08-12T09-17-54-9f184c8f2d6c","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__1A__PO_2024/0221A6DLPD0.px"
"......Salvador Benedicto","2015-2020 Percent Change in Population Density","4.909983633387875","","2026-08-12T09-17-54-9f184c8f2d6c","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__1A__PO_2024/0221A6DLPD0.px"
"......Salvador Benedicto","2015-2024 Percent Change in Population Density","10.01091107474085","","2026-08-12T09-17-54-9f184c8f2d6c","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__1A__PO_2024/0221A6DLPD0.px"
"......Salvador Benedicto","2020-2024 Percent Change in Population Density","4.862194487779515","","2026-08-12T09-17-54-9f184c8f2d6c","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__1A__PO_2024/0221A6DLPD0.px"
"....City of Bacolod  4/","2015 Population","561875","","2026-08-12T09-17-54-9f184c8f2d6c","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__1A__PO_2024/0221A6DLPD0.px"
"....City of Bacolod  4/","2020 Population","600783","","2026-08-12T09-17-54-9f184c8f2d6c","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__1A__PO_2024/0221A6DLPD0.px"
"....City of Bacolod  4/","2024 Population","624787","","2026-08-12T09-17-54-9f184c8f2d6c","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__1A__PO_2024/0221A6DLPD0.px"
"....City of Bacolod  4/","***Land Area (square kilometers)  a1/ a2/","160.68","","2026-08-12T09-17-54-9f184c8f2d6c","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__1A__PO_2024/0221A6DLPD0.px"
"....City of Bacolod  4/","2015 Population Density (persons per square kilometer)","3496.857107294","","2026-08-12T09-17-54-9f184c8f2d6c","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__1A__PO_2024/0221A6DLPD0.px"
"....City of Bacolod  4/","2020 Population Density (persons per square kilometer)","3739.002987303958","","2026-08-12T09-17-54-9f184c8f2d6c","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__1A__PO_2024/0221A6DLPD0.px"
"....City of Bacolod  4/","2024 Population Density (persons per square kilometer)","3888.393079412497","","2026-08-12T09-17-54-9f184c8f2d6c","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__1A__PO_2024/0221A6DLPD0.px"
"....City of Bacolod  4/","2015-2020 Percent Change in Population Density","6.924671857619577","","2026-08-12T09-17-54-9f184c8f2d6c","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__1A__PO_2024/0221A6DLPD0.px"
"....City of Bacolod  4/","2015-2024 Percent Change in Population Density","11.19679644048943","","2026-08-12T09-17-54-9f184c8f2d6c","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__1A__PO_2024/0221A6DLPD0.px"
"....City of Bacolod  4/","2020-2024 Percent Change in Population Density","3.995452601022334","","2026-08-12T09-17-54-9f184c8f2d6c","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__1A__PO_2024/0221A6DLPD0.px"
"....Negros Oriental  5/","2015 Population","1354995","","2026-08-12T09-17-54-9f184c8f2d6c","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__1A__PO_2024/0221A6DLPD0.px"
"....Negros Oriental  5/","2020 Population","1432990","","2026-08-12T09-17-54-9f184c8f2d6c","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__1A__PO_2024/0221A6DLPD0.px"
"....Negros Oriental  5/","2024 Population","1492038","","2026-08-12T09-17-54-9f184c8f2d6c","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__1A__PO_2024/0221A6DLPD0.px"
"....Negros Oriental  5/","***Land Area (square kilometers)  a1/ a2/","5348.149999999999","","2026-08-12T09-17-54-9f184c8f2d6c","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__1A__PO_2024/0221A6DLPD0.px"
"....Negros Oriental  5/","2015 Population Density (persons per square kilometer)","253.3577031309893","","2026-08-12T09-17-54-9f184c8f2d6c","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__1A__PO_2024/0221A6DLPD0.px"
"....Negros Oriental  5/","2020 Population Density (persons per square kilometer)","267.9412507128634","","2026-08-12T09-17-54-9f184c8f2d6c","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__1A__PO_2024/0221A6DLPD0.px"
"....Negros Oriental  5/","2024 Population Density (persons per square kilometer)","278.982077914793","","2026-08-12T09-17-54-9f184c8f2d6c","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__1A__PO_2024/0221A6DLPD0.px"
"....Negros Oriental  5/","2015-2020 Percent Change in Population Density","5.75610980114318","","2026-08-12T09-17-54-9f184c8f2d6c","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__1A__PO_2024/0221A6DLPD0.px"
"....Negros Oriental  5/","2015-2024 Percent Change in Population Density","10.11391185945335","","2026-08-12T09-17-54-9f184c8f2d6c","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__1A__PO_2024/0221A6DLPD0.px"
"....Negros Oriental  5/","2020-2024 Percent Change in Population Density","4.120614937996772","","2026-08-12T09-17-54-9f184c8f2d6c","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__1A__PO_2024/0221A6DLPD0.px"
"......Amlan","2015 Population","23624","","2026-08-12T09-17-54-9f184c8f2d6c","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__1A__PO_2024/0221A6DLPD0.px"
"......Amlan","2020 Population","25513","","2026-08-12T09-17-54-9f184c8f2d6c","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__1A__PO_2024/0221A6DLPD0.px"
"......Amlan","2024 Population","26566","","2026-08-12T09-17-54-9f184c8f2d6c","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__1A__PO_2024/0221A6DLPD0.px"
"......Amlan","***Land Area (square kilometers)  a1/ a2/","65.26","","2026-08-12T09-17-54-9f184c8f2d6c","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__1A__PO_2024/0221A6DLPD0.px"
"......Amlan","2015 Population Density (persons per square kilometer)","361.9981612013484","","2026-08-12T09-17-54-9f184c8f2d6c","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__1A__PO_2024/0221A6DLPD0.px"
"......Amlan","2020 Population Density (persons per square kilometer)","390.9439166411278","","2026-08-12T09-17-54-9f184c8f2d6c","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__1A__PO_2024/0221A6DLPD0.px"
"......Amlan","2024 Population Density (persons per square kilometer)","407.0793748084585","","2026-08-12T09-17-54-9f184c8f2d6c","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__1A__PO_2024/0221A6DLPD0.px"
"......Amlan","2015-2020 Percent Change in Population Density","7.996105655265836","","2026-08-12T09-17-54-9f184c8f2d6c","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__1A__PO_2024/0221A6DLPD0.px"
"......Amlan","2015-2024 Percent Change in Population Density","12.45343718252625","","2026-08-12T09-17-54-9f184c8f2d6c","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__1A__PO_2024/0221A6DLPD0.px"
"......Amlan","2020-2024 Percent Change in Population Density","4.127307647081882","","2026-08-12T09-17-54-9f184c8f2d6c","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__1A__PO_2024/0221A6DLPD0.px"
"......Ayungon","2015 Population","46303","","2026-08-12T09-17-54-9f184c8f2d6c","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__1A__PO_2024/0221A6DLPD0.px"
"......Ayungon","2020 Population","47102","","2026-08-12T09-17-54-9f184c8f2d6c","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__1A__PO_2024/0221A6DLPD0.px"
"......Ayungon","2024 Population","50688","","2026-08-12T09-17-54-9f184c8f2d6c","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__1A__PO_2024/0221A6DLPD0.px"
"......Ayungon","***Land Area (square kilometers)  a1/ a2/","259.61","","2026-08-12T09-17-54-9f184c8f2d6c","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__1A__PO_2024/0221A6DLPD0.px"
"......Ayungon","2015 Population Density (persons per square kilometer)","178.3559955317592","","2026-08-12T09-17-54-9f184c8f2d6c","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__1A__PO_2024/0221A6DLPD0.px"
"......Ayungon","2020 Population Density (persons per square kilometer)","181.433688995031","","2026-08-12T09-17-54-9f184c8f2d6c","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__1A__PO_2024/0221A6DLPD0.px"
"......Ayungon","2024 Population Density (persons per square kilometer)","195.2467162281884","","2026-08-12T09-17-54-9f184c8f2d6c","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__1A__PO_2024/0221A6DLPD0.px"
"......Ayungon","2015-2020 Percent Change in Population Density","1.725590134548516","","2026-08-12T09-17-54-9f184c8f2d6c","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__1A__PO_2024/0221A6DLPD0.px"
"......Ayungon","2015-2024 Percent Change in Population Density","9.47022871088267","","2026-08-12T09-17-54-9f184c8f2d6c","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__1A__PO_2024/0221A6DLPD0.px"
"......Ayungon","2020-2024 Percent Change in Population Density","7.613264829518925","","2026-08-12T09-17-54-9f184c8f2d6c","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__1A__PO_2024/0221A6DLPD0.px"
"......Bacong","2015 Population","36527","","2026-08-12T09-17-54-9f184c8f2d6c","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__1A__PO_2024/0221A6DLPD0.px"
"......Bacong","2020 Population","41207","","2026-08-12T09-17-54-9f184c8f2d6c","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__1A__PO_2024/0221A6DLPD0.px"
"......Bacong","2024 Population","43889","","2026-08-12T09-17-54-9f184c8f2d6c","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__1A__PO_2024/0221A6DLPD0.px"
"......Bacong","***Land Area (square kilometers)  a1/ a2/","40.17","","2026-08-12T09-17-54-9f184c8f2d6c","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__1A__PO_2024/0221A6DLPD0.px"
"......Bacong","2015 Population Density (persons per square kilometer)","909.3104306696539","","2026-08-12T09-17-54-9f184c8f2d6c","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__1A__PO_2024/0221A6DLPD0.px"
"......Bacong","2020 Population Density (persons per square kilometer)","1025.815285038586","","2026-08-12T09-17-54-9f184c8f2d6c","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__1A__PO_2024/0221A6DLPD0.px"
"......Bacong","2024 Population Density (persons per square kilometer)","1092.581528503859","","2026-08-12T09-17-54-9f184c8f2d6c","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__1A__PO_2024/0221A6DLPD0.px"
"......Bacong","2015-2020 Percent Change in Population Density","12.81244011279327","","2026-08-12T09-17-54-9f184c8f2d6c","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__1A__PO_2024/0221A6DLPD0.px"
"......Bacong","2015-2024 Percent Change in Population Density","20.1549538697402","","2026-08-12T09-17-54-9f184c8f2d6c","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__1A__PO_2024/0221A6DLPD0.px"
"......Bacong","2020-2024 Percent Change in Population Density","6.50860290727305","","2026-08-12T09-17-54-9f184c8f2d6c","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__1A__PO_2024/0221A6DLPD0.px"
"......City of Bais","2015 Population","76291","","2026-08-12T09-17-54-9f184c8f2d6c","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__1A__PO_2024/0221A6DLPD0.px"
"......City of Bais","2020 Population","84317","","2026-08-12T09-17-54-9f184c8f2d6c","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__1A__PO_2024/0221A6DLPD0.px"
"......City of Bais","2024 Population","88050","","2026-08-12T09-17-54-9f184c8f2d6c","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__1A__PO_2024/0221A6DLPD0.px"
"......City of Bais","***Land Area (square kilometers)  a1/ a2/","261.76","","2026-08-12T09-17-54-9f184c8f2d6c","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__1A__PO_2024/0221A6DLPD0.px"
"......City of Bais","2015 Population Density (persons per square kilometer)","291.4540036674817","","2026-08-12T09-17-54-9f184c8f2d6c","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__1A__PO_2024/0221A6DLPD0.px"
"......City of Bais","2020 Population Density (persons per square kilometer)","322.1156784841076","","2026-08-12T09-17-54-9f184c8f2d6c","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__1A__PO_2024/0221A6DLPD0.px"
"......City of Bais","2024 Population Density (persons per square kilometer)","336.3768337408313","","2026-08-12T09-17-54-9f184c8f2d6c","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__1A__PO_2024/0221A6DLPD0.px"
"......City of Bais","2015-2020 Percent Change in Population Density","10.52024485194846","","2026-08-12T09-17-54-9f184c8f2d6c","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__1A__PO_2024/0221A6DLPD0.px"
"......City of Bais","2015-2024 Percent Change in Population Density","15.41335150935235","","2026-08-12T09-17-54-9f184c8f2d6c","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__1A__PO_2024/0221A6DLPD0.px"
"......City of Bais","2020-2024 Percent Change in Population Density","4.427339682389082","","2026-08-12T09-17-54-9f184c8f2d6c","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__1A__PO_2024/0221A6DLPD0.px"
"......Basay","2015 Population","26566","","2026-08-12T09-17-54-9f184c8f2d6c","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__1A__PO_2024/0221A6DLPD0.px"
"......Basay","2020 Population","28531","","2026-08-12T09-17-54-9f184c8f2d6c","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__1A__PO_2024/0221A6DLPD0.px"
"......Basay","2024 Population","30018","","2026-08-12T09-17-54-9f184c8f2d6c","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__1A__PO_2024/0221A6DLPD0.px"
"......Basay","***Land Area (square kilometers)  a1/ a2/","187.38","","2026-08-12T09-17-54-9f184c8f2d6c","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__1A__PO_2024/0221A6DLPD0.px"
"......Basay","2015 Population Density (persons per square kilometer)","141.776070018145","","2026-08-12T09-17-54-9f184c8f2d6c","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__1A__PO_2024/0221A6DLPD0.px"
"......Basay","2020 Population Density (persons per square kilometer)","152.262781513502","","2026-08-12T09-17-54-9f184c8f2d6c","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__1A__PO_2024/0221A6DLPD0.px"
"......Basay","2024 Population Density (persons per square kilometer)","160.1985270573167","","2026-08-12T09-17-54-9f184c8f2d6c","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__1A__PO_2024/0221A6DLPD0.px"
"......Basay","2015-2020 Percent Change in Population Density","7.396672438455157","","2026-08-12T09-17-54-9f184c8f2d6c","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__1A__PO_2024/0221A6DLPD0.px"
"......Basay","2015-2024 Percent Change in Population Density","12.99405254837008","","2026-08-12T09-17-54-9f184c8f2d6c","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__1A__PO_2024/0221A6DLPD0.px"
"......Basay","2020-2024 Percent Change in Population Density","5.211874802846025","","2026-08-12T09-17-54-9f184c8f2d6c","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__1A__PO_2024/0221A6DLPD0.px"
